CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
10,24,42,6.75,1299.836868954448,72.21315938635821,80.01390802868812,17,5,2,11,0,21,2,3,18,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,14,16,2.7777777777777777,169.21577431367126,9.400876350759514,88.95638521962623,16,3,1,8,0,3,2,5,15,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,1
10,20,36,4.0,622.3576456637802,34.5754247590989,78.50148358300275,27,5,1,9,0,30,9,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0
5,11,11,2.0,76.10749561002055,4.228194200556697,91.61558098606407,13,2,0,6,1,4,1,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,100.0,3,1,0,2,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,24,3.5555555555555554,315.7708559480398,17.542825330446657,82.05028839481194,13,1,1,6,0,4,6,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,99.81614911947904,8,1,0,3,0,13,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,37,122,7.935483870967742,5043.423045459873,280.19016919221514,62.53693140601523,38,12,8,7,0,37,22,4,11,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,4,0,8,0,0,0,0,0,0,0,0,1,0,4,0,0,1
3,8,8,1.5,36.0,2.0,84.90699246111633,17,1,0,6,0,10,2,2,13,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,0,0,0,3,0,0,0,0,1
5,12,18,2.0,129.05865002596164,7.169925001442313,96.47537415184938,5,3,1,7,0,2,2,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
11,21,29,4.75,605.0417249877743,33.61342916598746,83.52283297322708,21,6,4,10,0,30,4,5,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,3,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,12,18,1.2,77.43519001557698,4.301955000865387,89.86069308733222,13,2,0,14,0,6,6,1,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,14,18,3.3333333333333335,228.44129532345625,12.691183073525346,82.48552719269267,16,2,1,7,0,7,5,2,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,75,195,9.846153846153847,11959.331885752092,664.4073269862273,71.31944889257186,33,6,8,16,0,64,36,6,24,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,6,0,0,6,0,6,0,0,0,0,3,0,0,0,2,0,0,0,0,0
4,11,14,3.75,181.62015997845813,10.090008887692118,84.59621657152964,13,1,1,6,0,3,2,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
5,4,6,0.6666666666666666,8.0,0.4444444444444444,90.7547925326945,17,3,0,9,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0
8,11,42,5.25,762.8046719095241,42.378037328306895,82.06794498261017,14,6,1,8,0,18,14,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,58,4,0,0,20,6,6,3,29,1,0,1,0,0,0,0,0,1,2,0,6,0,0,0,0,0,4,0,0,7,0,9,0,0,0,7,0,0,0,2,3,0,0,0,0,1
4,9,15,1.4285714285714286,67.92696431662098,3.7737202398122767,93.25649785575125,10,2,0,4,0,4,4,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,11,12,1.5,62.26976913547136,3.4594316186372978,94.81356584255636,7,4,1,11,0,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,11,18,2.25,140.10698055481055,7.78372114193392,96.70694501655196,7,1,0,3,0,10,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,25,53,5.526315789473684,1360.1610366366494,75.56450203536942,74.50340911359552,31,3,1,8,3,13,12,3,24,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1
4,20,36,3.0,466.76823424783515,25.931568569324174,87.02940872285976,14,2,0,6,0,7,10,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10,11,28,3.1875,308.75427196337887,17.153015109076605,77.41067641130608,27,6,0,9,0,6,6,4,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,2,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0
2,27,37,3.4285714285714284,603.1914431315943,33.510635729533014,47.95662479254042,32,0,2,3,0,11,15,2,20,2,0,2,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
8,23,47,9.964285714285714,2118.480997491986,117.69338874955477,81.51728736499275,16,2,3,4,0,11,11,3,11,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0
2,15,23,1.75,157.25234647324288,8.736241470735715,91.99448690669286,7,0,0,3,1,7,4,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,50,94,5.046511627906977,2677.287873465694,148.73821519253855,65.19361510314658,42,7,0,16,21,34,23,5,34,0,0,2,4,0,0,0,0,0,1,0,5,0,0,0,0,0,6,0,0,2,0,7,0,0,0,2,0,0,0,0,3,0,1,0,0,1
11,31,48,5.565217391304348,1323.4166143920418,73.52314524400232,81.16952883374667,21,3,2,10,3,12,6,2,21,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,3,0,0,0,1,1,0,0,0,1,0,2,0,0,0
3,26,48,3.8095238095238093,859.5089770315141,47.750498723973,62.302283667367476,9,1,0,5,0,16,16,2,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,14,15,2.7777777777777777,158.6397884190668,8.813321578837044,74.12124686136839,35,3,1,15,18,63,4,2,38,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1
4,21,26,3.4,388.28086017364245,21.571158898535693,74.42082097975658,19,1,1,9,6,13,6,3,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13,16,2.2222222222222223,131.57118997834996,7.309510554352776,63.914094918171166,11,3,1,10,0,4,3,2,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0.0,0.0,0.0,0.0,0,0,5,0,3,21,25,2,33,4,5,4,0,0,0,0,0,0,1,0,9,0,0,2,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,0,6,1,0,11,14,2,4,33,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,0,6,0,0,5,0,9,0,0,0,1,0,0,0,0,3,0,0,0,0,1
2,8,15,3.0,135.0,7.5,94.85257547572637,8,1,0,5,0,0,5,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,96.47306691248066,7,1,0,5,0,0,4,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,8,9,1.8,48.6,2.7,84.27940582434263,14,2,0,7,0,2,1,2,14,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,9,9,1.5,42.793987519471216,2.377443751081734,94.58379759738862,10,2,0,4,0,12,2,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,24,36,4.9411764705882355,815.58391777534,45.31021765418555,86.03408658005114,15,2,1,4,1,16,8,4,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,19,39,6.0,994.0150381457989,55.22305767476661,74.54625160921881,13,2,0,4,0,11,7,1,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
8,26,35,5.111111111111111,840.856438467462,46.714246581525664,82.66389274451221,23,2,1,12,0,15,7,5,30,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,2,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0
3,18,30,3.8461538461538463,481.145192474113,26.730288470784057,80.01206272405629,10,1,0,6,0,3,9,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,9,15,2.5,118.87218755408671,6.604010419671484,91.0726894781721,13,1,1,3,1,8,4,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6,13,24,3.5555555555555554,315.7708559480398,17.542825330446657,59.894595448315805,14,5,0,11,0,11,5,4,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,18,30,6.363636363636363,796.0765911844414,44.226477288024526,86.33951807630828,13,2,0,6,0,15,7,3,13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,12,15,2.5,134.43609377704337,7.468671876502409,90.36259036633702,14,2,0,6,1,1,1,2,14,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0
9,24,32,2.763157894736842,405.40721059008126,22.52262281056007,85.47205077209387,17,3,2,8,0,17,6,4,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,4,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,10,11,2.3333333333333335,85.26282110210897,4.736823394561609,93.77739691158926,11,1,0,4,0,5,2,2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
4,25,39,6.117647058823529,1107.9694532780165,61.55385851544536,68.61048775042767,36,3,3,10,10,7,6,3,26,2,0,2,2,0,0,0,0,0,1,0,5,0,0,0,0,0,3,1,0,5,1,6,0,0,0,2,1,0,0,0,6,0,0,0,0,1
2,8,9,1.0,27.0,1.5,82.71477157729865,35,3,0,10,8,5,4,3,25,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,3,0,0,2,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0,1
3,21,24,2.5,263.53904536672565,14.641058075929202,66.51199643634158,31,1,3,11,0,9,3,3,25,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,7,10,2.25,63.16548574629609,3.509193652572005,86.84955612848307,20,2,0,7,2,24,2,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
23,70,275,10.166666666666666,17136.453768208634,952.0252093449241,46.569800982362416,59,9,12,14,1,109,74,5,24,0,0,0,0,0,0,0,0,3,0,0,1,0,2,4,0,0,6,0,0,11,0,6,0,0,0,0,0,0,0,0,1,0,3,0,0,0
1,2,2,0.5,1.0,0.05555555555555555,100.0,8,0,0,3,6,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,38,52,4.4,1200.7258150758923,66.70698972643847,69.62565989981142,35,4,2,15,2,54,8,3,31,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,3,1,4,0,0,0,3,0,0,0,0,3,0,0,0,0,1
5,27,46,5.25,1148.3053317724778,63.79474065402654,71.0103639931574,15,2,2,6,0,14,4,3,13,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,1
6,23,31,4.375,613.5080902902323,34.0837827939018,80.74811223425586,16,2,1,7,0,7,5,2,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,8,14,2.7,113.4,6.300000000000001,86.11106918040424,14,4,0,10,0,11,3,3,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,6,6,1.0,15.509775004326936,0.861654166907052,89.0902255637536,20,1,0,6,0,12,1,2,18,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,29,36,5.4,944.3915054528003,52.46619474737779,62.577990252848046,48,2,3,7,0,10,4,4,21,1,3,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,1,1,0,0,4,0,2,0,0,1
3,14,16,2.0,121.83535750584332,6.768630972546851,72.26616244057391,39,4,3,8,0,22,4,4,22,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,0,4,0,0,4,0,4,0,0,0,1,0,0,0,0,5,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,0,4,2,0,0,14,16,4,36,0,2,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,4,0,0,7,0,4,2,0,0,0,2,0,0,0,3,0,0,0,0,1
1,0,0,0.0,0.0,0.0,100.0,2,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,9,9,1.5,42.793987519471216,2.377443751081734,90.02942262892422,13,1,0,5,0,2,2,2,15,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12,26,96,7.619047619047619,3438.0359081260563,191.001994895892,72.51427354461774,16,7,1,9,0,31,28,6,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,4,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,19,30,5.833333333333333,743.3873148526274,41.29929526959041,87.69605325576714,14,2,0,7,0,12,7,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,11,13,2.2857142857142856,102.79453952522255,5.710807751401252,89.70255392293141,13,1,0,8,0,10,3,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,32,57,4.62,1316.7,73.15,73.42857668649131,40,2,5,4,4,10,5,4,17,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,8,0,0,4,0,0,5,1,0,0,4,4,0,2,0,0,1
5,14,33,4.4,552.8279346827641,30.712663037931335,61.912395796125004,10,3,1,9,0,13,10,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,18,1.5,89.69205856195879,4.9828921423310435,94.85182474887748,8,2,0,6,0,4,6,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,34,83,8.461538461538462,3572.964287739662,198.49801598553677,58.53546959963102,61,17,8,12,0,62,13,6,15,1,0,7,4,0,0,0,0,4,0,0,1,0,0,0,0,0,16,0,0,9,0,16,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3,10,14,3.0,139.52097998526924,7.75116555473718,67.10469463791804,8,1,1,5,0,2,3,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
6,29,45,6.75,1475.61172727,81.97842929277778,83.37763648177953,15,1,3,5,0,8,2,2,14,1,0,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,1
4,11,15,1.875,97.296514274174,5.405361904120777,84.06382925872337,26,1,0,10,2,14,2,3,44,1,1,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1
6,22,59,9.1,2394.2688360463644,133.01493533590914,69.765738362033,26,2,0,5,0,13,10,3,15,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1
4,10,24,3.4285714285714284,273.3472260935887,15.185957005199372,91.7468849160314,11,2,0,4,2,8,7,3,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,14,14,2.5,133.25742227201613,7.403190126223119,92.77066647278362,9,2,0,6,0,2,2,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,10,12,1.0,39.863137138648355,2.2146187299249087,91.72407845064673,11,2,0,7,0,7,4,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,23,5,1,0,2,22,10,3,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,21,36,7.076923076923077,1119.027331095635,62.16818506086861,60.71771222167145,30,6,2,11,5,8,4,4,21,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,0,0,5,0,10,0,0,0,2,1,0,0,0,3,0,0,0,0,1
9,18,18,3.0,225.17595007788483,12.509775004326935,92.69692932177469,10,3,0,7,0,0,0,3,17,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,1,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1
7,20,30,3.3333333333333335,432.19280948873626,24.010711638263125,78.68149140307015,15,4,2,8,0,10,9,3,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,13,24,5.0,444.0527661769311,24.669598120940616,90.15566703419319,11,2,1,3,0,6,7,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
0,0,0,0.0,0.0,0.0,0.0,8,1,0,0,0,0,3,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,11,18,2.25,140.10698055481055,7.78372114193392,87.34150238748396,16,3,0,8,0,24,2,2,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,6,1,0,4,2,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,19,30,3.5714285714285716,455.13509072609844,25.28528281811658,88.57079944576886,13,2,0,6,0,10,10,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,12,18,3.0,193.58797503894246,10.75488750216347,73.11361584828313,17,2,0,5,0,13,5,3,9,1,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0
6,11,11,2.0,76.10749561002055,4.228194200556697,89.8497297239992,17,4,0,8,0,20,1,2,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,28,45,3.260869565217391,705.4270809541049,39.19039338633916,74.17395166006256,27,11,5,10,0,34,3,3,19,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,6,0,11,0,0,0,0,2,0,0,0,7,0,0,0,0,1
12,43,97,6.319444444444445,3326.2249298441266,184.79027388022925,77.80927064546124,19,3,1,5,0,21,16,4,9,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0
7,20,38,6.730769230769231,1105.4162242692678,61.41201245940377,87.74697081516969,13,4,1,8,0,9,7,3,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,1,4,0,0,0,1,0,0,0,0,2,0,1,0,0,0
9,23,54,7.65625,1870.2101462073213,103.90056367818451,66.1307473609559,27,3,3,8,2,26,14,3,19,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,22,26,3.966666666666667,459.91604760212664,25.55089153345148,87.37709923984823,15,2,1,12,0,11,6,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,25,39,4.105263157894737,743.5058173313007,41.30587874062782,84.34634421825861,19,2,4,8,1,8,8,3,20,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0
0,0,0,0.0,0.0,0.0,0.0,0,1,3,0,1,38,34,4,55,0,5,0,3,1,0,0,0,0,1,0,5,0,2,2,0,0,1,0,0,12,0,2,13,0,0,7,0,0,0,0,4,0,0,1,0,1
3,11,15,2.857142857142857,148.26135508445563,8.236741949136423,61.320736418570874,15,1,0,8,0,5,4,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,11,17,2.0625,121.29632112847025,6.738684507137236,81.8914752577395,19,0,0,2,0,7,7,2,19,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,15,31,5.0,605.5680423193204,33.64266901774002,84.24340388977858,12,1,0,3,0,7,8,3,13,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,11,11,2.0,76.10749561002055,4.228194200556697,86.46050877767492,22,1,0,4,0,15,2,2,16,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,19,30,4.615384615384615,588.1745787844964,32.67636548802758,55.474308643098155,21,2,0,12,0,11,9,3,24,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,9,19,3.0,180.68572508221183,10.038095837900658,57.98315239540883,46,1,0,7,0,6,6,3,25,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,1,0,5,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,95.62182858024318,9,1,0,2,0,2,2,2,13,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3,15,19,2.1818181818181817,161.9583737815895,8.997687432310528,88.88030182775893,15,1,0,7,0,13,5,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,40,1,0,0,3,10,11,2,24,0,0,0,0,0,0,0,0,0,4,0,12,0,0,2,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1
10,29,49,7.2,1713.8956950810077,95.21642750450043,79.82546127794261,25,3,1,10,0,21,9,3,17,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,17,23,4.090909090909091,384.59309460855474,21.366283033808596,79.21044969479775,21,2,1,8,0,9,5,3,20,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,3,2,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0
7,16,20,3.9,312.0,17.333333333333332,87.54754259868913,16,3,2,8,0,10,3,2,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,1,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0
