CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
2,10,14,1.9285714285714286,89.6920585619588,4.982892142331044,94.05493092453162,9,1,0,5,2,5,5,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11,28,40,5.921052631578948,1138.5840604873274,63.25467002707374,76.35954026388211,28,5,1,15,1,24,5,4,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,4,1,4,0,0,0,1,0,0,0,0,2,0,1,0,0,1
3,11,12,1.5,62.26976913547136,3.4594316186372978,79.81674424953017,20,2,0,7,0,11,1,3,17,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,19,2,0,0,0,23,3,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,28,56,8.526315789473685,2295.385465942452,127.52141477458066,82.7310220203643,19,2,1,6,1,16,10,1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,100.0,8,1,0,6,3,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,12,21,2.3333333333333335,175.66316253533668,9.759064585296482,87.39755314541787,16,1,0,6,0,10,5,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,8,1,0,3,0,7,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14,30,70,9.857142857142858,3385.754510969878,188.0974728316599,81.5225991549635,21,4,1,8,0,51,5,3,13,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,6,0,4,0,0,0,2,1,0,0,0,2,0,0,0,0,1
4,9,10,1.5,47.548875021634686,2.6416041678685938,82.24048247747191,16,2,0,7,0,10,2,3,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1
6,14,21,2.8,223.8724694169871,12.437359412054839,87.71471737115108,18,3,1,10,0,12,5,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
10,22,34,5.133333333333334,778.3194651728297,43.23997028737943,83.21618051366207,18,5,4,9,0,35,5,5,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,15,21,1.75,143.57822938861307,7.9765682993673925,78.56318219630866,17,1,0,12,1,18,7,1,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,3,3,0.5,2.3774437510817346,0.1320802083934297,100.0,9,0,0,4,0,11,2,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,38,62,6.206896551724138,2019.5472775872556,112.19707097706976,76.84202667130522,23,7,0,17,0,27,14,5,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,33,90,9.6,4358.356519125704,242.13091772920578,79.39534098581754,20,4,1,6,0,28,16,1,13,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1
4,0,0,0.0,0.0,0.0,100.0,17,3,0,9,0,9,0,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5,17,48,4.923076923076923,965.8989114093113,53.66105063385063,85.87356222076757,15,3,1,10,2,14,15,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,12,19,2.75,187.3142906626804,10.406349481260023,73.84851947511783,40,1,0,9,18,4,7,4,32,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,1,0,0,5,0,3,0,0,0,4,0,0,0,1,4,0,0,0,0,1
3,8,12,1.3333333333333333,48.0,2.6666666666666665,95.14004680787579,10,1,0,4,0,11,3,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,79.67865431391974,17,2,1,9,9,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,26,54,4.285714285714286,1087.81604905551,60.43422494752833,82.30481936077027,18,3,4,7,4,31,8,2,13,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,23,33,5.866666666666666,875.7615946926377,48.65342192736876,74.07736258804134,39,1,2,5,4,11,7,2,21,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1
5,13,21,2.1,163.18939157002217,9.066077309445676,89.65968132116745,14,3,0,6,0,10,6,4,11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,18,27,2.5714285714285716,289.5119358144234,16.083996434134633,88.801227355472,14,1,1,11,6,5,8,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,28,44,2.9347826086956523,620.7758312396123,34.487546179978466,70.7551376256749,45,0,3,4,0,18,13,2,21,2,0,2,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
7,23,32,8.076923076923077,1169.1667824885817,64.95371013825454,83.85332618308149,19,3,3,5,0,15,6,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,1
1,15,24,1.0769230769230769,100.9780953941894,5.609894188566077,94.72497788841281,6,0,0,2,0,11,4,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,31,42,2.074074074074074,431.56554526036786,23.975863625575993,63.02105401784192,43,9,0,22,14,22,16,5,41,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,5,0,0,2,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,1
7,25,39,4.105263157894737,743.5058173313007,41.30587874062782,81.81464556126814,25,2,2,10,3,24,7,2,19,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
4,23,39,4.588235294117647,809.4514982544373,44.969527680802074,79.35961464403826,14,1,2,4,0,19,10,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,4,5,0.5,5.0,0.2777777777777778,80.04223149747357,28,1,0,13,12,39,2,3,25,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,26,3.5416666666666665,376.38720329846876,20.910400183248264,85.61808660740003,21,1,1,10,6,14,7,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,17,17,3.0,208.46060490376735,11.581144716875963,81.10839401469514,21,3,0,9,0,11,3,4,19,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,1
2,37,55,3.4838709677419355,998.1984836076118,55.45547131153399,68.8105574345832,47,0,2,3,0,15,23,2,21,4,2,4,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1
2,18,22,3.5,321.08422511105806,17.838012506169893,65.28515928102944,0,4,1,0,9,8,2,3,37,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,3,1,0,4,2,5,0,0,0,1,0,0,0,0,3,0,1,0,0,1
2,13,16,2.2222222222222223,131.57118997834996,7.309510554352776,92.57884799784881,11,1,0,6,0,7,4,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,33,52,4.576923076923077,1200.5658004073118,66.69810002262844,76.26398158669622,24,6,0,13,0,20,14,3,28,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0
2,25,48,3.0476190476190474,679.3298197613311,37.740545542296175,81.1725906953085,15,1,0,13,0,11,20,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,9,9,1.5,42.793987519471216,2.377443751081734,95.7777543685326,10,2,0,4,0,11,2,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,17,30,4.166666666666667,510.93285515629253,28.38515861979403,77.6275579173819,12,2,2,4,3,12,11,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,14,27,2.4545454545454546,252.32379437999938,14.017988576666632,92.97509117646695,9,2,0,4,0,10,10,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13,42,72,7.1875,2790.5242662880087,155.02912590488938,67.32496218047164,37,3,6,13,2,24,8,3,26,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,6,1,1,0,0,0,0,1,0,0,0,3,0,2,0,0,0
7,23,54,7.875,1923.6447218132448,106.86915121184694,73.49737696986463,30,2,0,7,0,19,13,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
3,9,12,2.0,76.0782000346155,4.226566668589751,84.53517696442229,10,1,0,3,2,6,2,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8,23,35,4.8125,761.9374669733531,42.3298592762974,72.268531671148,23,6,0,15,0,20,7,5,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,20,27,2.25,262.55713176440725,14.586507320244847,76.36839071445537,18,2,0,9,0,9,9,2,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
5,5,7,1.3333333333333333,21.67132888561538,1.2039627158675212,94.20247914920215,13,3,0,7,1,5,0,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
9,23,32,2.9166666666666665,422.19911589865455,23.45550643881414,80.50933789887526,18,3,2,9,0,11,6,4,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,4,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,10,11,2.3333333333333335,85.26282110210897,4.736823394561609,86.24484400267005,15,1,0,4,0,12,2,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
4,10,15,3.3333333333333335,166.09640474436813,9.227578041353786,86.03843315299214,18,2,3,6,0,4,1,4,16,1,0,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,11,12,1.5,62.26976913547136,3.4594316186372978,77.72467676060175,29,2,0,8,4,5,4,3,23,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,2,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,1
3,24,29,3.911764705882353,520.1235401553382,28.895752230852125,74.94338356964437,30,1,2,11,0,13,5,3,24,1,0,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,1
7,26,35,4.2368421052631575,697.0257318875014,38.723651771527855,59.60260617774526,43,2,4,12,0,11,5,3,26,1,1,1,0,0,0,0,0,1,1,1,4,0,1,0,0,0,2,0,0,7,0,2,0,0,0,1,0,0,0,0,6,0,0,0,0,1
9,43,100,6.416666666666667,3481.8532176005133,193.43628986669518,69.0740297181267,35,4,0,15,0,28,28,2,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,2,2,0.5,1.0,0.05555555555555555,100.0,11,2,0,8,6,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,18,32,5.25,700.5474002423084,38.91930001346158,83.18795121823631,26,2,2,10,6,30,4,3,27,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,27,50,5.95,1414.579031893632,78.58772399409067,75.02601826451007,31,2,2,9,0,118,8,3,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,2,0,0,0,1,4,0,0,0,4,0,0,0,0,1
5,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,84.76846030404724,19,2,1,10,1,9,3,2,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,13,17,2.4444444444444446,153.7738282871965,8.542990460399805,87.93280049232226,18,2,0,11,0,8,2,3,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,6,6,1.0,15.509775004326936,0.861654166907052,88.17188571062948,21,1,0,6,0,12,1,2,18,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,19,33,3.9285714285714284,550.713459778579,30.595192209921056,64.10286958818656,56,3,4,6,0,9,2,4,20,1,1,1,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,7,0,0,5,0,0,2,0,0,0,0,6,0,3,0,0,1
2,18,28,4.5,525.4105501817313,29.189475010096185,69.9132571563707,49,3,4,6,0,2,2,4,19,0,1,0,0,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,0,6,0,3,0,0,1
2,32,55,7.043478260869565,1936.9565217391305,107.60869565217392,63.55948080409167,53,4,2,7,0,14,11,3,22,0,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,3,0,0,6,0,3,0,0,0,1,3,0,0,0,4,0,1,0,0,1
1,0,0,0.0,0.0,0.0,100.0,5,0,0,3,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,12,21,2.3333333333333335,175.66316253533668,9.759064585296482,87.89941568995327,18,2,0,7,0,5,6,4,19,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7,21,72,5.647058823529412,1785.8645897792233,99.21469943217907,79.39705106731917,17,5,1,8,2,27,24,3,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,16,24,4.8,460.79999999999995,25.599999999999998,78.87095798476986,16,2,0,6,0,12,7,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,11,13,2.2857142857142856,102.79453952522255,5.710807751401252,86.3697016559995,12,1,0,6,1,9,3,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1
4,30,47,2.1538461538461537,496.72830952467774,27.59601719581543,63.956185944114736,51,4,0,6,0,17,6,2,25,0,4,0,4,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,8,0,4,0,0,1
5,14,33,4.4,552.8279346827641,30.712663037931335,79.04615517165085,15,3,1,9,0,24,10,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,25,35,3.6315789473684212,590.2585630687348,32.79214239270749,71.66514930026584,22,3,0,8,0,12,9,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0
3,28,70,7.166666666666667,2411.6897192322313,133.9827621795684,63.70270158358134,44,9,6,9,0,72,13,4,17,1,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,8,0,0,4,0,8,0,0,0,1,0,0,0,0,2,0,1,0,0,1
3,11,16,2.857142857142857,158.14544542341932,8.785858079078851,88.94927470578907,15,1,1,6,0,14,3,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,11,11,2.0,76.10749561002055,4.228194200556697,95.59357910401671,9,1,0,4,0,2,1,3,12,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1
5,13,18,1.8,119.8942468677714,6.660791492653967,86.71733855099323,20,2,0,8,0,12,0,3,19,1,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,14,20,3.611111111111111,274.97563325971583,15.276424069984213,86.48298061876153,19,1,0,6,0,6,4,3,15,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,18,33,5.5,756.8413877617797,42.04674376454332,82.65406286347678,18,3,1,6,2,9,7,2,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,14,14,2.5,133.25742227201613,7.403190126223119,85.71842707901796,12,2,0,7,0,10,2,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5,21,41,6.75,1215.573846754022,67.53188037522345,81.99461293665287,22,1,2,8,0,13,10,4,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,13,17,2.4444444444444446,153.7738282871965,8.542990460399805,83.71803223110393,25,4,0,13,2,16,2,3,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,1,0,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
8,34,52,6.12,1619.0341745995083,89.94634303330602,71.3922484833112,37,4,1,13,14,10,6,4,24,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,0,4,0,7,0,0,0,4,1,0,0,0,3,0,1,0,0,1
8,12,12,2.0,86.03910001730776,4.779950000961542,91.05433689570236,14,3,0,8,4,1,0,3,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1
9,25,37,6.75,1159.8030833962375,64.4335046331243,81.65058498065618,21,3,2,8,0,32,7,4,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,1
3,16,21,4.2,352.8,19.6,90.81461011458332,10,1,1,3,0,6,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
4,3,3,0.5,2.3774437510817346,0.1320802083934297,97.35740245571323,14,2,0,6,0,11,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,39,5.416666666666667,863.4765252141344,47.97091806745191,81.34221253314682,17,2,1,10,0,17,12,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,98.52273014559302,10,1,0,5,2,2,1,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,13,18,2.6666666666666665,177.62110647077242,9.867839248376246,90.06297085458215,11,1,0,7,0,6,7,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,81.45409594967258,19,2,1,10,15,19,2,3,19,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,1
4,13,15,2.2222222222222223,123.34799060470309,6.852666144705727,88.89867336101206,16,2,0,8,0,20,2,2,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
11,38,85,6.435483870967742,2870.7009938457936,159.48338854698852,70.9941147890704,31,9,1,12,0,34,23,3,21,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,2,0,10,0,0,0,0,2,0,0,0,3,0,0,0,0,0
8,25,62,5.125,1475.5853043009186,81.97696135005103,81.53504149522813,18,3,0,7,0,23,12,3,13,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1
9,19,35,6.708333333333333,997.3779807606084,55.409887820033795,78.70607189072369,22,5,2,11,0,17,7,4,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,3,1,5,0,0,0,1,0,0,0,0,3,0,1,0,0,1
4,13,22,3.111111111111111,253.27454070832366,14.070807817129092,87.64157550619646,15,1,2,5,0,13,5,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,30,42,4.909090909090909,1011.7116246218292,56.2062013678794,75.29180695530331,36,3,2,15,0,27,8,3,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,24,39,1.8571428571428572,332.0822839808038,18.449015776711324,71.92157561947866,25,4,3,9,4,7,8,3,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,3,1,3,0,0,0,1,0,0,0,0,1,0,2,0,1,1
3,21,34,4.4,657.0906864477026,36.50503813598348,82.16040242136538,22,1,0,7,0,9,11,4,19,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,6,6,1.0,15.509775004326936,0.861654166907052,85.56191239572752,22,3,0,9,0,10,1,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,16,20,2.9545454545454546,236.36363636363637,13.131313131313131,82.72020597977307,23,0,0,3,0,5,5,2,13,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,12,23,7.5,618.4060313743995,34.35589063191108,81.29235073971627,25,1,1,4,0,15,4,3,15,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
3,11,11,2.0,76.10749561002055,4.228194200556697,91.2419759051738,15,1,0,4,0,9,2,2,13,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,16,19,3.6,273.6,15.200000000000001,81.54021402969698,25,1,1,8,0,24,2,3,24,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,7,9,1.0,25.26619429851844,1.403677461028802,83.16752953280691,31,1,0,10,0,2,2,3,24,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,0,4,1,0,0,0,0,3,1,0,0,0,2,0,1,0,0,1
3,6,6,1.0,15.509775004326936,0.861654166907052,95.95185282978623,9,1,0,2,0,2,2,2,13,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5,17,28,3.75,429.18359833128574,23.843533240626986,84.35073164300731,19,1,0,7,0,14,5,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,8,9,1.8,48.6,2.7,88.34401326057228,23,0,1,7,11,11,3,2,23,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1
5,22,35,7.961538461538462,1242.6377721933545,69.0354317885197,85.66400599446747,18,1,1,7,0,13,6,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
